batsman,bowler,ball,run,avg,runs,balls
Mushfiqur Rahim,JJ van der Wath,6,2,1.15212527964,515,447
Farhad Reza,VD Philander,1,6,0.730337078652,65,89
Farhad Reza,VD Philander,2,0,0.730337078652,65,89
Mushfiqur Rahim,VD Philander,3,0,1.15212527964,515,447
Mushfiqur Rahim,VD Philander,4,0,1.15212527964,515,447
Mushfiqur Rahim,VD Philander,5,1,1.15212527964,515,447
Abdur Razzak,VD Philander,6,1,0.544117647059,37,68
Abdur Razzak,JJ van der Wath,1,0,0.544117647059,37,68
Abdur Razzak,JJ van der Wath,2,1,0.544117647059,37,68
Mushfiqur Rahim,JJ van der Wath,3,0,1.15212527964,515,447
Abdur Razzak,JJ van der Wath,4,0,0.544117647059,37,68
Abdur Razzak,JJ van der Wath,5,0,0.544117647059,37,68
Abdur Razzak,JJ van der Wath,6,0,0.544117647059,37,68
Syed Rasel,SM Pollock,1,2,0.777777777778,7,9
Syed Rasel,SM Pollock,2,4,0.777777777778,7,9
Syed Rasel,SM Pollock,3,0,0.777777777778,7,9
GC Smith,Mashrafe Mortaza,1,0,1.21143617021,911,752
GC Smith,Mashrafe Mortaza,2,1,1.21143617021,911,752
JP Duminy,Mashrafe Mortaza,3,0,1.18869492934,1430,1203
JP Duminy,Mashrafe Mortaza,4,0,1.18869492934,1430,1203
JP Duminy,Mashrafe Mortaza,5,4,1.18869492934,1430,1203
JP Duminy,Mashrafe Mortaza,6,0,1.18869492934,1430,1203
GC Smith,Syed Rasel,1,0,1.21143617021,911,752
GC Smith,Syed Rasel,2,0,1.21143617021,911,752
GC Smith,Syed Rasel,3,0,1.21143617021,911,752
GC Smith,Syed Rasel,4,4,1.21143617021,911,752
GC Smith,Syed Rasel,5,0,1.21143617021,911,752
GC Smith,Syed Rasel,6,0,1.21143617021,911,752
JP Duminy,Mashrafe Mortaza,1,0,1.18869492934,1430,1203
JP Duminy,Mashrafe Mortaza,2,0,1.18869492934,1430,1203
JP Duminy,Mashrafe Mortaza,3,1,1.18869492934,1430,1203
GC Smith,Mashrafe Mortaza,4,4,1.21143617021,911,752
GC Smith,Mashrafe Mortaza,5,0,1.21143617021,911,752
GC Smith,Mashrafe Mortaza,6,4,1.21143617021,911,752
